Unnamed: 0,Area,Year,average_rain_fall_mm_per_year,avg_temp,Pesticide (tonnes),Item,hg/ha yield
380,Congo,1998,1646,24.99,12.27,Tomatoes,51127
1851,Nigeria,1992,1150,26.49,62.0,Rice,19591
1525,Mozambique,1998,1032,22.22,54.23,Wheat,11337
2365,Nigeria,2000,1150,26.75,62.0,Wheat,14038
4725,South Africa,2019,495,21.31,26857.0,Soya beans,16021
3052,Nigeria,2011,1150,27.09,10.59,"Seed cotton, unginned",20715
2884,Nigeria,2008,1150,27.3,12.04,Tomatoes,68824
2340,Nigeria,1999,1150,26.74,26.0,Potatoes,27951
374,Congo,1998,1646,24.99,12.27,"Beans, dry",7592
3857,South Africa,1994,495,20.65,16582.0,Maize (corn),28481
2381,Nigeria,2000,1150,26.38,62.0,Rice,14998
4684,South Africa,2018,495,21.31,26857.0,"Beans, dry",12999
939,Ghana,1999,1187,26.74,114.13,Yams,133871
5208,Uganda,1996,1180,17.55,88.0,Wheat,18000
4326,South Africa,2008,495,20.89,26857.0,Potatoes,340000
4750,South Africa,2019,495,15.89,26857.0,Rice,27983
2799,Nigeria,2007,1150,27.25,30.57,Maize (corn),17049
2147,Nigeria,1997,1150,26.73,34.0,Cocoa beans,4303
3591,Nigeria,2018,1150,29.71,17.86,Rice,26709
4504,South Africa,2013,495,21.31,26857.0,"Beans, dry",13823
4938,Tanzania,2004,1071,26.34,1.0,"Coffee, green",3622
4776,South Africa,2020,495,18.75,26857.0,Potatoes,369779
2068,Nigeria,1996,1150,26.58,22.0,"Coffee, green",10351
3623,Nigeria,2019,1150,27.17,22.13,Soya beans,9438
529,Congo,2016,1646,24.41,0.87,"Coffee, green",2991
3308,Nigeria,2014,1150,29.71,34.51,"Coffee, green",12974
3764,South Africa,1991,495,15.56,16582.0,Wheat,14916
5263,Uganda,2002,1180,17.11,88.0,Potatoes,70000
636,Ethiopia,1998,848,25.41,383.0,Yams,72621
1269,Kenya,2004,630,16.92,1578.0,Rice,37280
185,Angola,2009,1010,24.33,40.0,"Seed cotton, unginned",18000
1394,Kenya,2015,630,16.91,1578.0,Wheat,19841
3761,South Africa,1991,495,15.56,16582.0,"Seed cotton, unginned",12170
4085,South Africa,2000,495,15.13,26857.0,"Seed cotton, unginned",13650
1797,Nigeria,1992,1150,26.49,62.0,Cocoa beans,4000
2979,Nigeria,2010,1150,27.35,11.49,Maize (corn),18502
1441,Kenya,2019,630,16.91,1578.0,"Beans, dry",6284
4056,South Africa,1999,495,19.27,26098.8,Potatoes,315545
5298,Uganda,2006,1180,17.22,88.0,Wheat,18000
1535,Mozambique,2000,1032,21.51,41.43,"Coffee, green",6000
4074,South Africa,2000,495,20.74,26857.0,Potatoes,316536
3188,Nigeria,2013,1150,26.93,27.94,"Coffee, green",12811
1273,Kenya,2004,630,16.92,1578.0,Wheat,24827
2467,Nigeria,2001,1150,28.3,31.0,Cocoa beans,3520
3688,Nigeria,2020,1150,27.17,22.13,"Coffee, green",12984
607,Ethiopia,1996,848,20.9,383.0,Maize (corn),16826
4012,South Africa,1998,495,16.11,24304.0,Rice,22736
1712,Mozambique,2020,1032,21.37,534.78,Rice,4834
3937,South Africa,1996,495,15.23,19508.0,"Beans, dry",8812
2199,Nigeria,1997,1150,26.76,34.0,Maize (corn),12510
955,Ghana,2001,1187,26.76,82.0,Tomatoes,43467
2579,Nigeria,2004,1150,26.73,26.31,Maize (corn),16002
4753,South Africa,2019,495,15.89,26857.0,Tomatoes,705513
4356,South Africa,2008,495,15.75,26857.0,Soya beans,17050
4817,Tanzania,1993,1071,26.01,20.0,Cocoa beans,5714
4003,South Africa,1998,495,21.22,24304.0,Rice,22736
2852,Nigeria,2008,1150,27.07,12.04,"Seed cotton, unginned",11522
403,Congo,2001,1646,24.25,9.38,"Coffee, green",3000
2071,Nigeria,1996,1150,26.58,22.0,Rice,17498
5170,Uganda,1993,1180,17.55,71.0,Cocoa beans,1429
1977,Nigeria,1994,1150,28.04,62.0,Cocoa beans,4301
158,Angola,2007,1010,24.24,40.0,Cocoa beans,1180
1748,Nigeria,1991,1150,26.43,62.0,"Coffee, green",9143
2909,Nigeria,2009,1150,27.19,7.32,Maize (corn),21961
4820,Tanzania,1993,1071,26.01,20.0,Potatoes,65541
902,Ghana,1995,1187,26.87,65.8,"Coffee, green",3716
352,Congo,1995,1646,24.37,12.2,Rice,6881
1230,Kenya,1999,630,16.7,3056.0,Yams,92318
5077,Tanzania,2015,1071,26.76,1.0,Wheat,8468
2140,Nigeria,1997,1150,26.48,34.0,Potatoes,49048
444,Congo,2006,1646,24.59,4.55,Yams,47047
5380,Uganda,2015,1180,17.23,88.0,Cocoa beans,4812
754,Ethiopia,2010,848,23.33,4128.1,Soya beans,14052
1737,Nigeria,1991,1150,26.12,62.0,Cocoa beans,3691
2971,Nigeria,2009,1150,27.45,7.32,Rice,19306
3714,Nigeria,2020,1150,27.76,22.13,Tomatoes,43429
5412,Uganda,2018,1180,17.23,88.0,Maize (corn),26866
2920,Nigeria,2009,1150,27.35,7.32,Potatoes,40000
311,Congo,1991,1646,24.24,30.0,"Beans, dry",6757
3423,Nigeria,2016,1150,27.16,47.66,Soya beans,8751
548,Congo,2018,1646,24.41,0.87,Maize (corn),9605
661,Ethiopia,2001,848,23.33,630.0,"Coffee, green",6445
5177,Uganda,1993,1180,17.55,71.0,Tomatoes,57385
1989,Nigeria,1994,1150,26.69,62.0,Maize (corn),12720
3665,Nigeria,2019,1150,29.71,22.13,Wheat,16826
306,Angola,2020,1010,24.55,40.0,"Seed cotton, unginned",18702
2335,Nigeria,1999,1150,28.57,26.0,Wheat,20120
694,Ethiopia,2005,848,23.33,1400.7,"Coffee, green",6571
2356,Nigeria,2000,1150,26.32,62.0,Yams,98984
3702,Nigeria,2020,1150,27.16,22.13,"Seed cotton, unginned",7289
1927,Nigeria,1994,1150,26.18,62.0,Cocoa beans,4301
684,Ethiopia,2004,848,23.33,1208.03,Maize (corn),16132
3427,Nigeria,2016,1150,27.76,47.66,Cocoa beans,2841
749,Ethiopia,2010,848,23.33,4128.1,"Coffee, green",7432
3638,Nigeria,2019,1150,27.76,22.13,"Coffee, green",12983
3218,Nigeria,2013,1150,27.76,27.94,"Coffee, green",12811
3842,South Africa,1993,495,19.32,16582.0,"Seed cotton, unginned",8625
1266,Kenya,2004,630,16.92,1578.0,"Coffee, green",2849
3886,South Africa,1994,495,15.1,16582.0,Rice,21832
5332,Uganda,2010,1180,17.22,88.0,Maize (corn),22999
4815,Tanzania,1993,1071,26.01,20.0,Bananas,25793
3954,South Africa,1996,495,15.23,19508.0,Bananas,126905
2134,Nigeria,1996,1150,26.77,22.0,Tomatoes,90278
3083,Nigeria,2011,1150,27.2,10.59,Soya beans,8223
3061,Nigeria,2011,1150,27.13,10.59,Rice,20325
3025,Nigeria,2010,1150,27.79,11.49,Wheat,14844
970,Ghana,2004,1187,27.02,127.6,Maize (corn),15794
13,Angola,1992,1010,23.96,23.0,"Coffee, green",1000
873,Ghana,1991,1187,26.6,65.8,"Seed cotton, unginned",9958
3771,South Africa,1991,495,18.86,16582.0,Soya beans,14483
808,Ethiopia,2015,848,23.33,4128.1,"Seed cotton, unginned",12626
3198,Nigeria,2013,1150,27.17,27.94,"Coffee, green",12811
514,Congo,2014,1646,24.41,0.87,Rice,5977
4866,Tanzania,1997,1071,26.19,49.0,"Coffee, green",3961
409,Congo,2002,1646,24.63,8.41,Bananas,80024
4122,South Africa,2001,495,15.68,26857.0,Soya beans,16862
5417,Uganda,2018,1180,17.23,88.0,Tomatoes,57621
5373,Uganda,2014,1180,18.11,88.0,Potatoes,46460
4720,South Africa,2019,495,21.31,26857.0,"Beans, dry",11190
207,Angola,2011,1010,24.15,40.0,"Seed cotton, unginned",18000
3816,South Africa,1992,495,16.48,16582.0,Soya beans,7578
458,Congo,2008,1646,24.52,2.62,Maize (corn),8049
2054,Nigeria,1995,1150,28.28,62.0,Tomatoes,103455
2430,Nigeria,2001,1150,26.76,31.0,Potatoes,28255
250,Angola,2015,1010,24.55,40.0,Rice,15068
110,Angola,2001,1010,24.43,40.0,Tomatoes,36854
4262,South Africa,2006,495,15.26,26857.0,Maize (corn),34122
1107,Ghana,2018,1187,27.24,9689.5,Rice,28266
4417,South Africa,2010,495,19.31,26857.0,Rice,25882
1883,Nigeria,1993,1150,26.25,62.0,Soya beans,3002
1713,Mozambique,2020,1032,21.37,534.78,"Seed cotton, unginned",6280
1287,Kenya,2006,630,16.92,1578.0,"Beans, dry",5343
4577,South Africa,2015,495,21.31,26857.0,Maize (corn),34871
3441,Nigeria,2016,1150,27.36,47.66,Rice,25643
552,Congo,2018,1646,24.41,0.87,Yams,44839
1439,Kenya,2019,630,16.91,1578.0,Yams,96158
2270,Nigeria,1998,1150,27.41,36.0,Potatoes,46522
4196,South Africa,2004,495,15.49,26857.0,Wheat,20325
3144,Nigeria,2012,1150,26.68,21.37,Tomatoes,43930
2821,Nigeria,2007,1150,28.79,30.57,Rice,12999
5197,Uganda,1995,1180,17.55,88.0,Tomatoes,59459
1925,Nigeria,1993,1150,26.7,62.0,Wheat,23286
634,Ethiopia,1998,848,25.41,383.0,Tomatoes,123256
5222,Uganda,1998,1180,16.12,88.0,Maize (corn),15000
316,Congo,1991,1646,24.24,30.0,Rice,7989
4584,South Africa,2015,495,14.98,26857.0,Bananas,570170
5110,Tanzania,2018,1071,26.76,1.0,"Seed cotton, unginned",6735
1328,Kenya,2009,630,17.3,1578.0,Wheat,16665
427,Congo,2005,1646,24.71,5.52,Bananas,73115
3996,South Africa,1997,495,15.38,21596.0,Soya beans,13803
105,Angola,2001,1010,24.43,40.0,Maize (corn),5754
3041,Nigeria,2010,1150,27.49,11.49,Rice,18386
142,Angola,2005,1010,24.41,40.0,Soya beans,3793
2169,Nigeria,1997,1150,26.66,34.0,Maize (corn),12510
3938,South Africa,1996,495,15.23,19508.0,Maize (corn),27043
89,Angola,1999,1010,24.37,40.0,Wheat,17391
2918,Nigeria,2009,1150,27.35,7.32,"Coffee, green",11333
3237,Nigeria,2013,1150,29.71,27.94,Cocoa beans,2960
2241,Nigeria,1998,1150,26.93,36.0,Rice,16023
3174,Nigeria,2012,1150,28.57,21.37,Tomatoes,43930
4041,South Africa,1999,495,21.64,26098.8,Soya beans,15249
3737,Nigeria,2020,1150,27.12,22.13,Cocoa beans,2695
2163,Nigeria,1997,1150,26.3,34.0,Soya beans,6648
2636,Nigeria,2005,1150,27.09,24.75,Yams,114981
1949,Nigeria,1994,1150,25.9,62.0,Maize (corn),12720
1768,Nigeria,1991,1150,28.37,62.0,"Coffee, green",9143
5347,Uganda,2011,1180,17.22,88.0,Tomatoes,57941
2272,Nigeria,1998,1150,27.41,36.0,"Seed cotton, unginned",7250
1,Angola,1991,1010,24.02,79.0,"Beans, dry",2727
3883,South Africa,1994,495,15.1,16582.0,"Beans, dry",8073
5389,Uganda,2016,1180,17.23,88.0,"Beans, dry",16751
1951,Nigeria,1994,1150,25.9,62.0,Rice,14160
935,Ghana,1999,1187,26.74,114.13,Maize (corn),14557
4668,South Africa,2017,495,18.75,26857.0,Potatoes,360757
2720,Nigeria,2006,1150,27.03,21.12,Potatoes,31504
3731,Nigeria,2020,1150,29.71,22.13,Rice,19479
4321,South Africa,2007,495,15.9,26857.0,Tomatoes,691859
1109,Ghana,2018,1187,27.24,9689.5,Soya beans,17155
5366,Uganda,2013,1180,17.22,88.0,Soya beans,5000
591,Ethiopia,1994,848,20.64,242.0,Wheat,10749
3534,Nigeria,2017,1150,27.12,32.76,Tomatoes,40057
1695,Mozambique,2018,1032,21.37,534.78,Tomatoes,260629
4081,South Africa,2000,495,15.13,26857.0,"Beans, dry",10028
2936,Nigeria,2009,1150,27.03,7.32,Yams,104797
4570,South Africa,2014,495,15.89,26857.0,Rice,26664
4040,South Africa,1999,495,21.64,26098.8,"Seed cotton, unginned",12966
1576,Mozambique,2005,1032,22.27,771.19,Wheat,11071
1111,Ghana,2018,1187,27.24,9689.5,Yams,175427
5014,Tanzania,2010,1071,26.7,1.0,"Seed cotton, unginned",6339
213,Angola,2012,1010,24.24,40.0,Cocoa beans,1600
778,Ethiopia,2012,848,23.33,4128.1,Wheat,21102
1415,Kenya,2017,630,16.91,1578.0,Tomatoes,183510
3496,Nigeria,2017,1150,27.16,32.76,Yams,93856
101,Angola,2001,1010,24.43,40.0,Bananas,122807
2043,Nigeria,1995,1150,27.07,62.0,Soya beans,4652
2848,Nigeria,2008,1150,27.07,12.04,"Coffee, green",14286
4935,Tanzania,2004,1071,26.34,1.0,Bananas,78741
4280,South Africa,2006,495,15.26,26857.0,Maize (corn),34122
4302,South Africa,2007,495,15.9,26857.0,Soya beans,11202
1567,Mozambique,2004,1032,21.89,573.26,Wheat,10870
165,Angola,2007,1010,24.24,40.0,Tomatoes,36842
5126,Tanzania,2019,1071,26.76,1.0,Yams,65006
3566,Nigeria,2018,1150,27.16,17.86,Yams,101999
4620,South Africa,2016,495,14.98,26857.0,Bananas,569803
5357,Uganda,2012,1180,17.22,88.0,Tomatoes,58333
1343,Kenya,2011,630,16.9,1578.0,"Coffee, green",3140
2013,Nigeria,1995,1150,26.85,62.0,Soya beans,4652
273,Angola,2017,1010,24.55,40.0,"Seed cotton, unginned",18333
3860,South Africa,1994,495,20.65,16582.0,"Seed cotton, unginned",10102
71,Angola,1998,1010,24.96,40.0,"Beans, dry",4023
4351,South Africa,2008,495,15.75,26857.0,"Beans, dry",13465
3788,South Africa,1992,495,21.53,16582.0,"Seed cotton, unginned",10530
1087,Ghana,2016,1187,27.24,9286.94,Rice,28200
394,Congo,2000,1646,24.18,10.34,"Coffee, green",3000
583,Ethiopia,1994,848,20.64,242.0,"Beans, dry",2492
1367,Kenya,2013,630,16.91,1578.0,Potatoes,144262
5422,Uganda,2019,1180,17.23,88.0,Maize (corn),27442
5045,Tanzania,2013,1071,26.76,1.0,Cocoa beans,7046
2548,Nigeria,2002,1150,27.01,29.44,"Coffee, green",12312
1013,Ghana,2009,1187,27.14,386.16,"Beans, dry",9269
5325,Uganda,2009,1180,17.22,88.0,"Seed cotton, unginned",7571
4059,South Africa,1999,495,19.27,26098.8,Soya beans,15249
3003,Nigeria,2010,1150,27.21,11.49,Soya beans,12951
5205,Uganda,1996,1180,17.55,88.0,"Seed cotton, unginned",4500
1701,Mozambique,2019,1032,21.37,534.78,Potatoes,157239
520,Congo,2015,1646,24.41,0.87,"Coffee, green",3034
1763,Nigeria,1991,1150,26.88,62.0,Soya beans,3098
1875,Nigeria,1993,1150,26.7,62.0,Wheat,23286
1259,Kenya,2002,630,16.61,1578.0,"Seed cotton, unginned",4762
3344,Nigeria,2015,1150,27.17,41.09,Tomatoes,75862
4928,Tanzania,2002,1071,26.36,1.0,Potatoes,82606
2253,Nigeria,1998,1150,27.53,36.0,Soya beans,7364
2781,Nigeria,2007,1150,27.29,30.57,Rice,12999
3224,Nigeria,2013,1150,27.76,27.94,Tomatoes,37208
526,Congo,2016,1646,24.41,0.87,Bananas,71103
5354,Uganda,2012,1180,17.22,88.0,Rice,23043
4050,South Africa,1999,495,16.09,26098.8,Soya beans,15249
2946,Nigeria,2009,1150,27.48,7.32,Yams,104797
377,Congo,1998,1646,24.99,12.27,Maize (corn),7825
3899,South Africa,1995,495,20.73,18025.0,Wheat,14507
1559,Mozambique,2004,1032,21.89,573.26,Bananas,71724
692,Ethiopia,2005,848,23.33,1400.7,Bananas,75244
1963,Nigeria,1994,1150,26.13,62.0,Soya beans,3002
5145,Uganda,1991,1180,17.91,72.0,"Seed cotton, unginned",1985
348,Congo,1995,1646,24.37,12.2,Cocoa beans,4044
2434,Nigeria,2001,1150,26.76,31.0,Tomatoes,59572
2246,Nigeria,1998,1150,26.93,36.0,Yams,94354
4531,South Africa,2013,495,15.89,26857.0,"Beans, dry",13823
3633,Nigeria,2019,1150,27.16,22.13,Soya beans,9438
1709,Mozambique,2020,1032,21.37,534.78,"Coffee, green",9704
1050,Ghana,2012,1187,26.86,3395.36,Tomatoes,71732
590,Ethiopia,1994,848,20.64,242.0,Tomatoes,125000
519,Congo,2015,1646,24.41,0.87,Cocoa beans,2800
3380,Nigeria,2015,1150,29.71,41.09,Potatoes,38934
3676,Nigeria,2019,1150,27.12,22.13,Yams,78068
4889,Tanzania,1999,1071,26.15,1.0,Cocoa beans,7011
4487,South Africa,2012,495,19.14,26857.0,Maize (corn),44905
2477,Nigeria,2001,1150,26.67,31.0,Cocoa beans,3520
1083,Ghana,2016,1187,27.24,9286.94,"Beans, dry",12684
1607,Mozambique,2009,1032,21.7,914.98,Maize (corn),10000
3610,Nigeria,2019,1150,27.25,22.13,Potatoes,37919
5194,Uganda,1995,1180,17.55,88.0,Rice,14000
4905,Tanzania,2000,1071,26.18,1.0,Rice,18805
1294,Kenya,2006,630,16.92,1578.0,Tomatoes,257768
1809,Nigeria,1992,1150,25.76,62.0,Maize (corn),11181
3595,Nigeria,2018,1150,29.71,17.86,Wheat,17142
791,Ethiopia,2014,848,23.33,4128.1,Bananas,88637
792,Ethiopia,2014,848,23.33,4128.1,"Beans, dry",11693
4477,South Africa,2012,495,15.89,26857.0,"Beans, dry",11999
1855,Nigeria,1992,1150,26.49,62.0,Wheat,13333
5250,Uganda,2001,1180,16.12,88.0,Cocoa beans,2782
1980,Nigeria,1994,1150,28.04,62.0,Potatoes,69767
3233,Nigeria,2013,1150,27.36,27.94,Soya beans,7617
3598,Nigeria,2018,1150,27.12,17.86,"Coffee, green",13113
933,Ghana,1999,1187,26.74,114.13,Cocoa beans,3340
3963,South Africa,1997,495,20.57,21596.0,Bananas,122229
4010,South Africa,1998,495,16.11,24304.0,Maize (corn),21611
3328,Nigeria,2015,1150,27.25,41.09,"Coffee, green",13045
1530,Mozambique,1999,1032,22.19,47.83,Rice,10000
1410,Kenya,2017,630,16.91,1578.0,Maize (corn),15272
3524,Nigeria,2017,1150,29.71,32.76,Tomatoes,40057
4666,South Africa,2017,495,18.75,26857.0,"Beans, dry",15211
5052,Tanzania,2013,1071,26.76,1.0,Tomatoes,121949
4163,South Africa,2002,495,19.28,26857.0,Maize (corn),28516
83,Angola,1999,1010,24.37,40.0,"Coffee, green",1100
868,Ghana,1991,1187,26.6,65.8,Bananas,17008
2350,Nigeria,2000,1150,26.32,62.0,Potatoes,28255
20,Angola,1993,1010,24.15,169.0,Bananas,66658
4053,South Africa,1999,495,19.27,26098.8,Bananas,210404
4386,South Africa,2009,495,15.44,26857.0,Bananas,494407
4201,South Africa,2004,495,18.75,26857.0,Rice,24180
2795,Nigeria,2007,1150,26.99,30.57,Wheat,16923
3453,Nigeria,2016,1150,29.71,47.66,Soya beans,8751
4970,Tanzania,2006,1071,26.36,1.0,Yams,56552
3778,South Africa,1991,495,15.56,16582.0,Rice,21154
1562,Mozambique,2004,1032,21.89,573.26,Maize (corn),8085
4788,South Africa,2020,495,15.89,26857.0,Soya beans,17667
3093,Nigeria,2011,1150,27.35,10.59,Soya beans,8223
3155,Nigeria,2012,1150,26.87,21.37,Wheat,10189
973,Ghana,2004,1187,27.02,127.6,Tomatoes,46927
1710,Mozambique,2020,1032,21.37,534.78,Maize (corn),7139
3201,Nigeria,2013,1150,27.17,27.94,Rice,16454
4395,South Africa,2010,495,21.54,26857.0,Bananas,509321
5236,Uganda,1999,1180,16.12,88.0,Soya beans,12024
1098,Ghana,2017,1187,27.24,9689.5,"Seed cotton, unginned",9688
4526,South Africa,2013,495,18.75,26857.0,"Seed cotton, unginned",20608
2844,Nigeria,2008,1150,26.75,12.04,Tomatoes,68824
886,Ghana,1993,1187,26.67,65.8,"Coffee, green",2713
5362,Uganda,2013,1180,17.22,88.0,Maize (corn),24949
4352,South Africa,2008,495,15.75,26857.0,Maize (corn),45373
3560,Nigeria,2018,1150,27.16,17.86,Potatoes,38172
4978,Tanzania,2007,1071,26.45,1.0,"Seed cotton, unginned",4459
4437,South Africa,2011,495,20.72,26857.0,Soya beans,16986
4787,South Africa,2020,495,15.89,26857.0,"Seed cotton, unginned",27458
515,Congo,2014,1646,24.41,0.87,Tomatoes,47803
5020,Tanzania,2011,1071,26.56,1.0,"Beans, dry",9163
737,Ethiopia,2009,848,23.33,3699.2,"Beans, dry",12254
1453,Kenya,2020,630,16.91,1578.0,"Coffee, green",3083
3553,Nigeria,2018,1150,27.17,17.86,Soya beans,9285
3609,Nigeria,2019,1150,27.25,22.13,Maize (corn),19255
2006,Nigeria,1995,1150,26.62,62.0,Yams,107734
5111,Tanzania,2018,1071,26.76,1.0,Soya beans,11291
2506,Nigeria,2002,1150,26.98,29.44,Yams,99896
2994,Nigeria,2010,1150,27.56,11.49,Tomatoes,65945
3999,South Africa,1998,495,21.22,24304.0,Bananas,206256
2126,Nigeria,1996,1150,28.44,22.0,Yams,106819
2926,Nigeria,2009,1150,27.35,7.32,Yams,104797
3717,Nigeria,2020,1150,27.36,22.13,Cocoa beans,2695
5159,Uganda,1993,1180,16.92,71.0,"Beans, dry",7754
906,Ghana,1995,1187,26.87,65.8,Tomatoes,71000
28,Angola,1993,1010,24.15,169.0,Tomatoes,37268
1030,Ghana,2010,1187,27.57,1389.23,Tomatoes,72063
2507,Nigeria,2002,1150,26.73,29.44,Cocoa beans,3515
2428,Nigeria,2001,1150,26.76,31.0,"Coffee, green",11994
947,Ghana,2000,1187,26.83,81.63,Yams,128847
4907,Tanzania,2000,1071,26.18,1.0,Soya beans,6909
762,Ethiopia,2011,848,23.33,4128.1,Potatoes,79894
3747,South Africa,1991,495,21.06,16582.0,Bananas,162512
715,Ethiopia,2007,848,23.33,2593.9,"Beans, dry",7971
284,Angola,2018,1010,24.55,40.0,"Seed cotton, unginned",18333
686,Ethiopia,2004,848,23.33,1208.03,Rice,18462
703,Ethiopia,2006,848,23.33,2603.1,Bananas,74909
3341,Nigeria,2015,1150,27.17,41.09,Rice,23022
2353,Nigeria,2000,1150,26.32,62.0,Soya beans,8298
2257,Nigeria,1998,1150,28.73,36.0,Cocoa beans,4980
4382,South Africa,2009,495,18.67,26857.0,"Seed cotton, unginned",33337
473,Congo,2010,1646,24.9,0.87,"Beans, dry",8125
21,Angola,1993,1010,24.15,169.0,"Beans, dry",3913
2752,Nigeria,2006,1150,29.06,21.12,"Seed cotton, unginned",8304
885,Ghana,1993,1187,26.67,65.8,Cocoa beans,3627
3977,South Africa,1997,495,15.38,21596.0,"Seed cotton, unginned",8510
2448,Nigeria,2001,1150,26.47,31.0,"Coffee, green",11994
917,Ghana,1997,1187,26.58,502.0,Cocoa beans,3000
2571,Nigeria,2004,1150,27.11,26.31,Rice,14199
1040,Ghana,2011,1187,27.11,2392.29,Tomatoes,72103
2239,Nigeria,1998,1150,26.93,36.0,Maize (corn),13200
730,Ethiopia,2008,848,23.33,2270.6,Rice,12330
3395,Nigeria,2015,1150,27.12,41.09,Wheat,10000
1265,Kenya,2004,630,16.92,1578.0,"Beans, dry",3526
483,Congo,2011,1646,24.2,0.87,Cocoa beans,2724
4714,South Africa,2018,495,15.89,26857.0,Rice,27810
2963,Nigeria,2009,1150,29.29,7.32,Soya beans,7206
1219,Kenya,1998,630,16.53,4114.0,Yams,48926
277,Angola,2018,1010,24.55,40.0,Bananas,243844
988,Ghana,2006,1187,27.1,778.04,Maize (corn),14994
2084,Nigeria,1996,1150,26.77,22.0,Tomatoes,90278
1245,Kenya,2001,630,16.1,1578.0,Maize (corn),17012
2382,Nigeria,2000,1150,26.38,62.0,"Seed cotton, unginned",7416
571,Ethiopia,1993,848,17.23,242.0,Bananas,53511
1435,Kenya,2019,630,16.91,1578.0,"Seed cotton, unginned",4410
3902,South Africa,1995,495,15.77,18025.0,Maize (corn),13800
993,Ghana,2007,1187,27.16,129.93,Bananas,79861
4083,South Africa,2000,495,15.13,26857.0,Potatoes,316536
4078,South Africa,2000,495,20.74,26857.0,Tomatoes,357195
585,Ethiopia,1994,848,20.64,242.0,Maize (corn),11235
3526,Nigeria,2017,1150,29.71,32.76,Yams,93856
4210,South Africa,2004,495,15.49,26857.0,Rice,24180
2514,Nigeria,2002,1150,26.73,29.44,Tomatoes,61146
1349,Kenya,2011,630,16.9,1578.0,Tomatoes,192647
1007,Ghana,2008,1187,26.98,359.46,Rice,22735
674,Ethiopia,2002,848,23.33,822.67,Potatoes,104872
2412,Nigeria,2000,1150,26.76,62.0,"Seed cotton, unginned",7416
2903,Nigeria,2008,1150,27.18,12.04,Soya beans,9704
447,Congo,2007,1646,24.57,3.59,Cocoa beans,2593
5124,Tanzania,2019,1071,26.76,1.0,Tomatoes,127133
2913,Nigeria,2009,1150,27.19,7.32,Soya beans,7206
4235,South Africa,2005,495,19.74,26857.0,Maize (corn),36351
359,Congo,1996,1646,24.09,14.2,Maize (corn),7725
2064,Nigeria,1995,1150,26.97,62.0,Tomatoes,103455
4842,Tanzania,1995,1071,26.27,557.0,"Coffee, green",3625
4301,South Africa,2007,495,15.9,26857.0,"Seed cotton, unginned",27710
1690,Mozambique,2018,1032,21.37,534.78,Maize (corn),8719
4702,South Africa,2018,495,18.75,26857.0,"Beans, dry",12999
1548,Mozambique,2001,1032,21.94,35.03,Tomatoes,100000
1247,Kenya,2001,630,16.1,1578.0,Rice,34091
1985,Nigeria,1994,1150,28.04,62.0,Wheat,23467
294,Angola,2019,1010,24.55,40.0,Rice,11931
1547,Mozambique,2001,1032,21.94,35.03,"Seed cotton, unginned",4475
2012,Nigeria,1995,1150,26.85,62.0,"Seed cotton, unginned",5824
588,Ethiopia,1994,848,20.64,242.0,"Seed cotton, unginned",10488
3789,South Africa,1992,495,21.53,16582.0,Soya beans,7578
3329,Nigeria,2015,1150,27.25,41.09,Maize (corn),17188
2403,Nigeria,2000,1150,28.5,62.0,Soya beans,8298
2129,Nigeria,1996,1150,26.77,22.0,Maize (corn),13261
3998,South Africa,1997,495,15.38,21596.0,Wheat,17575
4772,South Africa,2020,495,14.98,26857.0,Wheat,41585
3741,Nigeria,2020,1150,27.12,22.13,Rice,19479
3508,Nigeria,2017,1150,27.36,32.76,"Coffee, green",12983
2719,Nigeria,2006,1150,27.03,21.12,Maize (corn),18182
4954,Tanzania,2005,1071,26.8,1.0,"Seed cotton, unginned",6783
4960,Tanzania,2006,1071,26.36,1.0,"Beans, dry",7908
556,Congo,2019,1646,24.41,0.87,"Coffee, green",3120
2469,Nigeria,2001,1150,28.3,31.0,Maize (corn),13999
3738,Nigeria,2020,1150,27.12,22.13,"Coffee, green",12984
1716,Mozambique,2020,1032,21.37,534.78,Wheat,11538
2604,Nigeria,2004,1150,27.32,26.31,Tomatoes,75212
5167,Uganda,1993,1180,16.92,71.0,Tomatoes,57385
1704,Mozambique,2019,1032,21.37,534.78,Soya beans,14103
2139,Nigeria,1997,1150,26.48,34.0,Maize (corn),12510
3239,Nigeria,2013,1150,29.71,27.94,Maize (corn),14616
2383,Nigeria,2000,1150,26.38,62.0,Soya beans,8298
1285,Kenya,2005,630,17.28,1578.0,Yams,86683
4641,South Africa,2016,495,15.89,26857.0,Potatoes,359976
4862,Tanzania,1996,1071,26.02,7.0,Yams,55632
3930,South Africa,1996,495,20.49,19508.0,Potatoes,261054
